device_id,user_id,device_type,os,device_city
D306459,U101609,iPhone,iOS 13,Bangalore
D306460,U102788,Tablet,Android 12,Kolkata
D306461,U104530,Android Phone,iOS 13,Jaipur
D306462,U104511,Android Phone,Android 10,Kolkata
D306463,U100925,Mac,Windows 10,Pune
D306464,U102353,iPhone,Windows 11,Hyderabad
D306465,U101420,iPhone,Android 12,Kolkata
D306466,U103074,Mac,iOS 15,Lucknow
D306467,U104132,Android Phone,Android 11,Lucknow
D306468,U101589,Android Phone,iOS 12,Kolkata
D306469,U100606,Android Phone,Android 12,Jaipur
D306470,U100321,Windows PC,MacOS 12,Ahmedabad
D306471,U100265,Windows PC,iOS 13,Mumbai
D306472,U101832,Android Phone,iOS 15,Jaipur
D306473,U104829,Android Phone,Android 11,Ahmedabad
D306474,U101258,iPhone,MacOS 12,Jaipur
D306475,U102023,Android Phone,Windows 10,Ahmedabad
D306476,U103374,Windows PC,Android 10,Lucknow
D306477,U103289,Android Phone,Android 12,Hyderabad
D306478,U101350,Windows PC,iOS 14,Delhi
D306479,U100635,iPhone,iOS 13,Bangalore
D306480,U100782,Android Phone,Windows 11,Mumbai
D306481,U101100,iPhone,iOS 14,Bangalore
D306482,U100430,iPhone,iOS 14,Hyderabad
D306483,U102299,Android Phone,iOS 12,Lucknow
D306484,U103228,Android Phone,MacOS 10.15,Ahmedabad
D306485,U103375,Windows PC,Windows 10,Kolkata
D306486,U104545,iPhone,Windows 10,Kolkata
D306487,U101466,iPhone,iOS 15,Hyderabad
D306488,U103273,Android Phone,iOS 15,Kolkata
D306489,U104423,iPhone,Windows 11,Hyderabad
D306490,U100141,iPhone,Android 11,Lucknow
D306491,U103905,Android Phone,iOS 14,Mumbai
D306492,U100440,Android Phone,Android 10,Chennai
D306493,U102757,Android Phone,iOS 12,Delhi
D306494,U104153,iPhone,Android 12,Jaipur
D306495,U102296,Android Phone,Android 11,Mumbai
D306496,U102798,Windows PC,iOS 14,Pune
D306497,U103097,Android Phone,iOS 13,Delhi
D306498,U102889,Windows PC,iOS 13,Kolkata
D306499,U103658,Android Phone,MacOS 10.15,Jaipur
D306500,U104295,iPhone,iOS 12,Lucknow
D306501,U100674,iPhone,Android 10,Mumbai
D306502,U102079,iPhone,Windows 11,Pune
D306503,U104263,Tablet,Android 11,Bangalore
D306504,U101906,Android Phone,MacOS 12,Ahmedabad
D306505,U102447,Android Phone,iOS 15,Hyderabad
D306506,U103710,Android Phone,Android 12,Ahmedabad
D306507,U104676,iPhone,iOS 14,Jaipur
D306508,U101258,Windows PC,MacOS 12,Chennai
D306509,U104777,Android Phone,MacOS 10.15,Delhi
D306510,U103548,iPhone,iOS 12,Chennai
D306511,U100153,Android Phone,Android 9,Bangalore
D306512,U104307,Mac,Android 9,Mumbai
D306513,U101922,Android Phone,MacOS 10.15,Ahmedabad
D306514,U101411,Tablet,iOS 15,Lucknow
D306515,U102631,iPhone,Windows 10,Hyderabad
D306516,U102881,Tablet,Windows 10,Hyderabad
D306517,U102697,iPhone,Windows 11,Hyderabad
D306518,U100276,Android Phone,iOS 14,Jaipur
D306519,U104111,Windows PC,iOS 12,Delhi
D306520,U101708,Android Phone,Android 11,Hyderabad
D306521,U100705,Android Phone,Android 12,Jaipur
D306522,U102829,Android Phone,Windows 11,Mumbai
D306523,U103112,Windows PC,Android 9,Hyderabad
D306524,U100517,iPhone,Android 10,Delhi
D306525,U104712,Android Phone,Windows 11,Jaipur
D306526,U103003,Windows PC,iOS 15,Pune
D306527,U104983,Android Phone,Android 10,Lucknow
D306528,U103352,Android Phone,Android 9,Bangalore
D306529,U100050,Android Phone,Android 11,Ahmedabad
D306530,U101041,Android Phone,Android 10,Ahmedabad
D306531,U104862,iPhone,Android 12,Delhi
D306532,U102798,Android Phone,Windows 11,Ahmedabad
D306533,U100611,Android Phone,MacOS 10.15,Ahmedabad
D306534,U100371,Android Phone,Android 12,Pune
D306535,U102684,Windows PC,Android 12,Hyderabad
D306536,U102970,iPhone,Windows 11,Jaipur
D306537,U101231,Android Phone,iOS 13,Mumbai
D306538,U100974,iPhone,Android 11,Chennai
D306539,U103031,Android Phone,Windows 10,Bangalore
D306540,U102177,Mac,iOS 13,Jaipur
D306541,U100185,Android Phone,MacOS 10.15,Mumbai
D306542,U100288,Android Phone,MacOS 10.15,Delhi
D306543,U101191,Android Phone,Windows 11,Lucknow
D306544,U102820,Android Phone,MacOS 12,Chennai
D306545,U101502,Android Phone,iOS 14,Ahmedabad
D306546,U100074,iPhone,iOS 14,Bangalore
D306547,U104578,Android Phone,Android 9,Ahmedabad
D306548,U103467,Android Phone,Android 11,Lucknow
D306549,U102918,iPhone,Android 10,Ahmedabad
D306550,U101221,iPhone,MacOS 12,Bangalore
D306551,U103541,Mac,Android 12,Pune
D306552,U104731,Android Phone,iOS 15,Jaipur
D306553,U103380,Windows PC,iOS 12,Jaipur
D306554,U101478,iPhone,Windows 11,Bangalore
D306555,U101961,iPhone,iOS 12,Bangalore
D306556,U104645,Android Phone,MacOS 12,Kolkata
D306557,U100070,Android Phone,iOS 14,Bangalore
D306558,U101106,Android Phone,Android 11,Ahmedabad
D306559,U100535,iPhone,iOS 12,Hyderabad
D306560,U103206,iPhone,iOS 12,Kolkata
D306561,U102294,Android Phone,Windows 10,Jaipur
D306562,U100665,Android Phone,Android 12,Bangalore
D306563,U104706,Mac,Android 9,Jaipur
D306564,U102758,Android Phone,Windows 11,Hyderabad
D306565,U101243,iPhone,MacOS 12,Lucknow
D306566,U104729,Mac,Android 12,Hyderabad
D306567,U103491,Android Phone,MacOS 10.15,Ahmedabad
D306568,U100649,iPhone,Android 9,Mumbai
D306569,U104132,iPhone,iOS 12,Bangalore
D306570,U100295,Android Phone,Android 9,Hyderabad
D306571,U104533,Android Phone,iOS 12,Bangalore
D306572,U101967,Mac,iOS 15,Delhi
D306573,U101467,Android Phone,MacOS 12,Kolkata
D306574,U100267,Android Phone,MacOS 10.15,Bangalore
D306575,U104656,Android Phone,MacOS 12,Pune
D306576,U102798,iPhone,iOS 15,Hyderabad
D306577,U103039,Android Phone,iOS 12,Hyderabad
D306578,U104251,Android Phone,MacOS 10.15,Jaipur
D306579,U102542,Android Phone,Android 9,Delhi
D306580,U101449,Android Phone,Windows 11,Ahmedabad
D306581,U103891,iPhone,MacOS 12,Kolkata
D306582,U102650,Windows PC,Android 9,Pune
D306583,U101193,Android Phone,iOS 15,Jaipur
D306584,U104222,iPhone,MacOS 10.15,Chennai
D306585,U104062,iPhone,Windows 10,Bangalore
D306586,U101236,iPhone,MacOS 12,Ahmedabad
D306587,U103249,iPhone,Android 12,Pune
D306588,U104604,Android Phone,iOS 15,Mumbai
D306589,U103996,iPhone,Windows 11,Bangalore
D306590,U100993,iPhone,Android 9,Jaipur
D306591,U104278,iPhone,iOS 14,Hyderabad
D306592,U100281,Android Phone,MacOS 12,Lucknow
D306593,U103086,Android Phone,iOS 13,Ahmedabad
D306594,U102557,Android Phone,Windows 11,Bangalore
D306595,U100183,Android Phone,Windows 10,Bangalore
D306596,U103630,Android Phone,Android 12,Lucknow
D306597,U101488,Android Phone,iOS 12,Ahmedabad
D306598,U104261,Android Phone,iOS 13,Hyderabad
D306599,U104390,Android Phone,iOS 13,Pune
D306600,U102952,Tablet,iOS 15,Kolkata
D306601,U103134,iPhone,iOS 15,Chennai
D306602,U100260,Android Phone,iOS 12,Jaipur
D306603,U104450,iPhone,iOS 15,Jaipur
D306604,U103407,Android Phone,iOS 15,Lucknow
D306605,U101922,Android Phone,MacOS 12,Ahmedabad
D306606,U100428,iPhone,Windows 11,Jaipur
D306607,U102523,Android Phone,iOS 14,Hyderabad
D306608,U104504,iPhone,Android 11,Chennai
D306609,U104312,Android Phone,Android 12,Delhi
D306610,U100493,Android Phone,Android 12,Chennai
D306611,U103810,Android Phone,Android 12,Kolkata
D306612,U100409,Android Phone,MacOS 12,Delhi
D306613,U101887,iPhone,iOS 14,Chennai
D306614,U102235,Android Phone,MacOS 12,Lucknow
D306615,U100113,Android Phone,Android 10,Bangalore
D306616,U100686,Android Phone,Windows 10,Chennai
D306617,U104401,iPhone,iOS 15,Pune
D306618,U103147,iPhone,Windows 11,Jaipur
D306619,U103931,Windows PC,iOS 12,Lucknow
D306620,U102857,iPhone,iOS 14,Jaipur
D306621,U102245,Tablet,iOS 12,Mumbai
D306622,U100091,Android Phone,Windows 10,Mumbai
D306623,U102731,iPhone,Android 11,Ahmedabad
D306624,U103852,Android Phone,iOS 15,Jaipur
D306625,U101021,Android Phone,iOS 13,Pune
D306626,U102455,iPhone,Windows 11,Lucknow
D306627,U102060,Mac,Android 9,Pune
D306628,U104354,iPhone,Android 11,Chennai
D306629,U100815,Android Phone,iOS 15,Jaipur
D306630,U100526,iPhone,iOS 12,Ahmedabad
D306631,U101052,Android Phone,Android 12,Chennai
D306632,U100781,iPhone,MacOS 12,Hyderabad
D306633,U104231,Android Phone,MacOS 10.15,Hyderabad
D306634,U101302,Android Phone,Android 10,Delhi
D306635,U101812,Android Phone,iOS 14,Bangalore
D306636,U101285,Mac,Windows 10,Bangalore
D306637,U104073,Android Phone,Windows 11,Bangalore
D306638,U103320,Android Phone,Android 11,Hyderabad
D306639,U102369,Android Phone,MacOS 10.15,Hyderabad
D306640,U103994,Android Phone,iOS 15,Jaipur
D306641,U100353,Android Phone,MacOS 10.15,Delhi
D306642,U103392,iPhone,Windows 10,Jaipur
D306643,U101807,Android Phone,MacOS 10.15,Bangalore
D306644,U101896,Android Phone,Android 9,Chennai
D306645,U100791,Android Phone,Android 11,Mumbai
D306646,U100485,Android Phone,iOS 14,Delhi
D306647,U103467,iPhone,Android 12,Mumbai
D306648,U104250,Android Phone,Android 11,Bangalore
D306649,U104556,iPhone,Windows 10,Chennai
D306650,U101217,Android Phone,MacOS 12,Chennai
D306651,U103815,Android Phone,iOS 14,Mumbai
D306652,U100556,Android Phone,iOS 15,Chennai
D306653,U103892,iPhone,iOS 15,Mumbai
D306654,U102830,Android Phone,iOS 13,Pune
D306655,U104309,iPhone,Windows 10,Pune
D306656,U100337,Windows PC,Windows 11,Delhi
D306657,U103883,Android Phone,Android 10,Pune
D306658,U102335,Android Phone,Android 12,Lucknow
D306659,U102842,Android Phone,Android 11,Lucknow
D306660,U102694,Android Phone,Windows 11,Delhi
D306661,U103571,Android Phone,iOS 15,Lucknow
D306662,U102995,iPhone,Windows 10,Kolkata
D306663,U102079,iPhone,iOS 15,Jaipur
D306664,U102176,iPhone,iOS 14,Bangalore
D306665,U100353,Android Phone,Windows 11,Pune
D306666,U103621,Android Phone,Android 10,Jaipur
D306667,U103527,iPhone,Windows 10,Bangalore
D306668,U102834,Android Phone,MacOS 10.15,Ahmedabad
D306669,U103608,iPhone,Android 11,Mumbai
D306670,U101344,iPhone,Windows 10,Ahmedabad
D306671,U101118,Android Phone,Android 9,Lucknow
D306672,U104623,Android Phone,Android 10,Bangalore
D306673,U104769,iPhone,iOS 12,Lucknow
D306674,U104263,iPhone,MacOS 12,Pune
D306675,U100262,Android Phone,iOS 12,Hyderabad
D306676,U102743,Android Phone,iOS 13,Chennai
D306677,U103679,Android Phone,Windows 11,Hyderabad
D306678,U100185,iPhone,Windows 11,Lucknow
D306679,U104842,Android Phone,Windows 10,Delhi
D306680,U103935,Windows PC,Android 9,Jaipur
D306681,U101545,Mac,MacOS 10.15,Mumbai
D306682,U102532,Tablet,Android 12,Jaipur
D306683,U104562,Android Phone,iOS 14,Hyderabad
D306684,U104268,Android Phone,Windows 10,Jaipur
D306685,U104132,Mac,Android 12,Mumbai
D306686,U104919,iPhone,Windows 10,Delhi
D306687,U103720,Android Phone,iOS 14,Kolkata
D306688,U104676,Windows PC,Android 10,Ahmedabad
D306689,U104768,iPhone,Android 11,Ahmedabad
D306690,U100097,iPhone,Windows 11,Ahmedabad
D306691,U103270,Tablet,Android 9,Jaipur
D306692,U101669,Tablet,iOS 12,Ahmedabad
D306693,U102474,iPhone,iOS 13,Jaipur
D306694,U100838,Android Phone,iOS 12,Mumbai
D306695,U103378,iPhone,iOS 12,Bangalore
D306696,U104173,iPhone,MacOS 12,Delhi
D306697,U102059,iPhone,Android 9,Kolkata
D306698,U103491,Android Phone,MacOS 12,Bangalore
D306699,U101624,iPhone,Windows 10,Pune
D306700,U103747,iPhone,MacOS 12,Hyderabad
D306701,U100411,Mac,iOS 15,Hyderabad
D306702,U104400,Windows PC,MacOS 12,Pune
D306703,U101890,Android Phone,Android 9,Lucknow
D306704,U102524,iPhone,Windows 10,Mumbai
D306705,U104015,iPhone,Windows 10,Bangalore
D306706,U100149,iPhone,MacOS 12,Kolkata
D306707,U104727,Android Phone,Android 9,Delhi
D306708,U103072,iPhone,iOS 14,Jaipur
D306709,U104875,iPhone,iOS 14,Chennai
D306710,U102755,Android Phone,Android 10,Mumbai
D306711,U101032,Mac,iOS 15,Hyderabad
D306712,U102911,Tablet,iOS 13,Mumbai
D306713,U102857,Windows PC,iOS 13,Chennai
D306714,U104603,Mac,Windows 10,Pune
D306715,U102878,Android Phone,Windows 10,Chennai
D306716,U102031,Mac,iOS 15,Jaipur
D306717,U100880,Mac,iOS 12,Bangalore
D306718,U101629,iPhone,MacOS 12,Mumbai
D306719,U102908,Android Phone,Android 11,Kolkata
D306720,U101844,Android Phone,iOS 12,Mumbai
D306721,U101813,Android Phone,iOS 13,Pune
D306722,U100072,iPhone,Android 12,Hyderabad
D306723,U104712,iPhone,iOS 12,Mumbai
D306724,U104183,iPhone,MacOS 12,Chennai
D306725,U101276,iPhone,Android 10,Jaipur
D306726,U100687,Android Phone,iOS 14,Jaipur
D306727,U104174,Android Phone,iOS 13,Pune
D306728,U104183,iPhone,Android 10,Lucknow
D306729,U104484,Android Phone,Android 11,Mumbai
D306730,U102737,Mac,Android 12,Ahmedabad
D306731,U103679,Windows PC,iOS 13,Delhi
D306732,U103647,Android Phone,iOS 12,Hyderabad
D306733,U101073,iPhone,iOS 15,Delhi
D306734,U102619,Windows PC,iOS 12,Chennai
D306735,U101301,Windows PC,Windows 11,Delhi
D306736,U103769,iPhone,iOS 12,Bangalore
D306737,U104855,Tablet,MacOS 10.15,Pune
D306738,U100382,iPhone,MacOS 12,Ahmedabad
D306739,U100379,Android Phone,Windows 10,Lucknow
D306740,U101321,iPhone,Android 10,Lucknow
D306741,U100585,iPhone,MacOS 10.15,Mumbai
D306742,U100045,Tablet,Windows 11,Lucknow
D306743,U104892,Android Phone,iOS 14,Bangalore
D306744,U102912,Android Phone,iOS 12,Jaipur
D306745,U103884,iPhone,Windows 10,Jaipur
D306746,U102830,Mac,iOS 15,Lucknow
D306747,U103731,iPhone,Windows 11,Hyderabad
D306748,U103430,Android Phone,iOS 15,Ahmedabad
D306749,U100801,Windows PC,Windows 11,Kolkata
D306750,U100752,iPhone,MacOS 12,Delhi
D306751,U102444,Mac,Windows 11,Kolkata
D306752,U101855,Windows PC,Android 12,Bangalore
D306753,U104203,Android Phone,MacOS 10.15,Mumbai
D306754,U101530,Tablet,Windows 11,Mumbai
D306755,U101644,Android Phone,iOS 13,Bangalore
D306756,U102645,Tablet,Android 9,Ahmedabad
D306757,U100963,Android Phone,MacOS 12,Lucknow
D306758,U104292,iPhone,iOS 14,Jaipur
D306759,U100054,Android Phone,iOS 12,Pune
D306760,U104237,Android Phone,iOS 15,Jaipur
D306761,U103112,Tablet,Android 9,Bangalore
D306762,U104439,Android Phone,Windows 11,Lucknow
D306763,U101469,Android Phone,Android 11,Lucknow
D306764,U104501,Windows PC,Android 12,Mumbai
D306765,U104318,Android Phone,iOS 14,Chennai
D306766,U102283,iPhone,iOS 15,Bangalore
D306767,U101417,Tablet,Android 9,Mumbai
D306768,U100985,Android Phone,iOS 14,Mumbai
D306769,U100757,Android Phone,Android 10,Lucknow
D306770,U102915,iPhone,MacOS 12,Mumbai
D306771,U104802,iPhone,iOS 12,Pune
D306772,U102828,Android Phone,iOS 13,Jaipur
D306773,U104823,iPhone,iOS 15,Ahmedabad
D306774,U103778,Android Phone,Android 10,Kolkata
D306775,U103425,Android Phone,Android 10,Delhi
D306776,U103624,Android Phone,MacOS 12,Kolkata
D306777,U104641,Mac,iOS 14,Bangalore
D306778,U104290,Android Phone,Android 11,Jaipur
D306779,U100809,Android Phone,iOS 15,Lucknow
D306780,U102924,Mac,MacOS 10.15,Bangalore
D306781,U102301,Android Phone,Windows 11,Mumbai
D306782,U104396,Mac,iOS 12,Jaipur
D306783,U101020,Mac,iOS 15,Jaipur
D306784,U104099,Android Phone,MacOS 10.15,Lucknow
D306785,U102393,Android Phone,Android 12,Ahmedabad
D306786,U104661,Android Phone,Windows 11,Kolkata
D306787,U103955,Android Phone,MacOS 12,Chennai
D306788,U101724,Android Phone,iOS 12,Delhi
D306789,U104224,Android Phone,MacOS 10.15,Jaipur
D306790,U100937,Android Phone,Android 9,Lucknow
D306791,U100020,Windows PC,iOS 12,Lucknow
D306792,U102534,Android Phone,Android 12,Hyderabad
D306793,U101947,Android Phone,Android 9,Jaipur
D306794,U100628,Android Phone,iOS 15,Delhi
D306795,U104970,Android Phone,iOS 14,Kolkata
D306796,U100195,iPhone,iOS 12,Mumbai
D306797,U102946,iPhone,MacOS 10.15,Hyderabad
D306798,U101305,Android Phone,Android 11,Delhi
D306799,U101480,iPhone,Windows 11,Chennai
D306800,U101055,Android Phone,iOS 15,Kolkata
D306801,U101944,Mac,MacOS 10.15,Mumbai
D306802,U103336,Android Phone,Android 9,Delhi
D306803,U101612,iPhone,MacOS 12,Lucknow
D306804,U103608,Android Phone,Android 9,Bangalore
D306805,U102237,Android Phone,Windows 10,Lucknow
D306806,U103926,iPhone,Windows 11,Chennai
D306807,U102222,Android Phone,Android 10,Delhi
D306808,U101827,iPhone,Android 9,Mumbai
D306809,U102534,iPhone,Android 9,Pune
D306810,U103432,Android Phone,Android 10,Delhi
D306811,U102322,Tablet,Android 10,Lucknow
D306812,U104530,Android Phone,MacOS 12,Bangalore
D306813,U102580,Mac,Android 11,Pune
D306814,U101480,Android Phone,Windows 11,Kolkata
D306815,U100139,Android Phone,Android 9,Delhi
D306816,U101962,Android Phone,iOS 15,Ahmedabad
D306817,U100272,iPhone,iOS 13,Delhi
D306818,U100178,iPhone,iOS 14,Ahmedabad
D306819,U101855,iPhone,Windows 11,Hyderabad
D306820,U101451,Android Phone,Android 11,Chennai
D306821,U104424,Android Phone,Android 9,Lucknow
D306822,U103650,iPhone,Android 11,Bangalore
D306823,U103954,Windows PC,Windows 11,Bangalore
D306824,U102727,Android Phone,iOS 15,Pune
D306825,U100550,Windows PC,MacOS 12,Chennai
D306826,U104255,iPhone,MacOS 10.15,Kolkata
D306827,U102474,iPhone,Android 10,Ahmedabad
D306828,U102145,iPhone,Android 9,Lucknow
D306829,U103022,Android Phone,Android 9,Jaipur
D306830,U100818,Android Phone,Android 11,Delhi
D306831,U102405,iPhone,iOS 13,Lucknow
D306832,U103028,Tablet,Android 9,Kolkata
D306833,U103487,iPhone,MacOS 10.15,Jaipur
D306834,U102500,Android Phone,iOS 13,Bangalore
D306835,U104986,Android Phone,Windows 10,Hyderabad
D306836,U104951,Android Phone,MacOS 10.15,Lucknow
D306837,U100482,iPhone,Android 9,Lucknow
D306838,U100414,Android Phone,iOS 13,Pune
D306839,U102577,Android Phone,Windows 10,Pune
D306840,U104139,iPhone,MacOS 12,Delhi
D306841,U102561,Android Phone,Windows 11,Pune
D306842,U101085,Android Phone,Android 11,Kolkata
D306843,U102811,iPhone,Android 12,Delhi
D306844,U104715,Android Phone,Windows 11,Lucknow
D306845,U100834,Android Phone,iOS 15,Kolkata
D306846,U102227,Android Phone,Android 11,Ahmedabad
D306847,U103191,Android Phone,iOS 13,Delhi
D306848,U101966,Mac,MacOS 12,Bangalore
D306849,U100221,iPhone,Android 11,Jaipur
D306850,U103348,Android Phone,Android 12,Lucknow
D306851,U103705,Android Phone,MacOS 10.15,Delhi
D306852,U103275,Android Phone,Windows 10,Jaipur
D306853,U103315,Mac,Android 11,Chennai
D306854,U103283,iPhone,Android 12,Bangalore
D306855,U101652,iPhone,MacOS 10.15,Lucknow
D306856,U100083,Android Phone,Android 12,Hyderabad
D306857,U104944,Mac,Windows 10,Ahmedabad
D306858,U101022,Windows PC,iOS 13,Mumbai
D306859,U104143,Android Phone,Android 11,Ahmedabad
D306860,U102703,Android Phone,iOS 12,Chennai
D306861,U102697,Android Phone,Windows 10,Ahmedabad
D306862,U100104,iPhone,Windows 11,Pune
D306863,U104952,Android Phone,Android 9,Delhi
D306864,U102642,Android Phone,MacOS 10.15,Jaipur
D306865,U104150,iPhone,Android 11,Bangalore
D306866,U103888,iPhone,iOS 15,Chennai
D306867,U100689,Android Phone,Android 12,Ahmedabad
D306868,U104737,Android Phone,Android 12,Jaipur
D306869,U102955,Android Phone,MacOS 10.15,Jaipur
D306870,U100925,Android Phone,Windows 10,Kolkata
D306871,U102904,Windows PC,MacOS 10.15,Chennai
D306872,U103081,iPhone,Android 9,Jaipur
D306873,U103264,Mac,Android 12,Bangalore
D306874,U101607,iPhone,Android 9,Pune
D306875,U104703,iPhone,iOS 13,Bangalore
D306876,U101184,Android Phone,iOS 13,Bangalore
D306877,U102460,Android Phone,MacOS 12,Hyderabad
D306878,U104192,Mac,Android 11,Jaipur
D306879,U100386,iPhone,iOS 15,Bangalore
D306880,U102017,Mac,MacOS 12,Ahmedabad
D306881,U102396,iPhone,Android 9,Delhi
D306882,U103864,Android Phone,iOS 13,Pune
D306883,U103938,Android Phone,iOS 12,Chennai
D306884,U103984,Android Phone,Android 9,Delhi
D306885,U101793,iPhone,iOS 13,Hyderabad
D306886,U102458,Mac,Android 12,Bangalore
D306887,U100135,Windows PC,Android 12,Pune
D306888,U104113,iPhone,Android 11,Delhi
D306889,U101516,Android Phone,iOS 14,Chennai
D306890,U102337,Android Phone,iOS 12,Bangalore
D306891,U103410,Android Phone,Windows 10,Chennai
D306892,U103882,Tablet,iOS 12,Delhi
D306893,U100430,iPhone,Windows 10,Bangalore
D306894,U103836,iPhone,iOS 14,Delhi
D306895,U101879,Windows PC,iOS 12,Pune
D306896,U102088,Android Phone,Windows 11,Kolkata
D306897,U100665,Mac,Windows 10,Bangalore
D306898,U103583,iPhone,iOS 14,Pune
D306899,U102379,Android Phone,iOS 14,Lucknow
D306900,U100519,iPhone,Windows 11,Hyderabad
D306901,U100707,Android Phone,Windows 11,Bangalore
D306902,U103607,iPhone,Windows 10,Kolkata
D306903,U100545,Android Phone,Android 10,Ahmedabad
D306904,U102606,Android Phone,Android 11,Delhi
D306905,U103488,iPhone,iOS 12,Chennai
D306906,U104560,Android Phone,iOS 14,Kolkata
D306907,U100790,Android Phone,iOS 12,Pune
D306908,U101479,Windows PC,Windows 11,Hyderabad
D306909,U100773,Android Phone,iOS 12,Pune
D306910,U104399,iPhone,iOS 14,Lucknow
D306911,U102962,iPhone,Windows 10,Mumbai
D306912,U104916,Android Phone,iOS 12,Kolkata
D306913,U100217,Tablet,iOS 14,Chennai
D306914,U103529,Android Phone,Windows 10,Delhi
D306915,U100164,Android Phone,iOS 12,Mumbai
D306916,U100545,Android Phone,MacOS 12,Pune
D306917,U102157,iPhone,iOS 14,Hyderabad
D306918,U101833,Android Phone,Windows 11,Bangalore
D306919,U101825,Android Phone,Windows 10,Lucknow
D306920,U100339,iPhone,Windows 11,Chennai
D306921,U102723,iPhone,Windows 10,Hyderabad
D306922,U101703,Android Phone,iOS 14,Lucknow
D306923,U104967,Android Phone,Windows 11,Ahmedabad
D306924,U103947,Android Phone,iOS 13,Ahmedabad
D306925,U102173,Android Phone,MacOS 10.15,Bangalore
D306926,U103827,iPhone,iOS 14,Lucknow
D306927,U102880,Android Phone,Windows 10,Kolkata
D306928,U102476,Android Phone,Android 11,Chennai
D306929,U104596,Android Phone,Android 11,Ahmedabad
D306930,U102937,iPhone,iOS 14,Hyderabad
D306931,U102415,iPhone,MacOS 10.15,Mumbai
