user_id,age,gender,registration_date,avg_monthly_spend
U104898,57,O,2023-05-23,17621.92
U104899,48,F,2022-06-18,24649.37
U104900,35,F,2021-05-05,16251.48
U104901,52,M,2023-11-28,7787.25
U104902,50,M,2022-05-22,7071.41
U104903,55,F,2021-04-12,7661.45
U104904,27,F,2023-01-12,27173.26
U104905,51,M,2021-10-04,14426.69
U104906,32,F,2021-09-20,1570.2
U104907,59,F,2022-08-18,18073.07
U104908,59,F,2023-02-08,16128.29
U104909,50,M,2022-02-11,11408.84
U104910,67,F,2022-04-11,6836.75
U104911,45,F,2022-08-27,6488.84
U104912,19,M,2023-05-30,23693.07
U104913,49,F,2021-12-10,16980.1
U104914,58,F,2023-05-11,18829.15
U104915,23,F,2023-07-25,16958.07
U104916,23,M,2023-09-28,17621.51
U104917,32,F,2022-09-26,11252.84
U104918,61,M,2023-08-08,13353.37
U104919,45,M,2023-01-11,24319.29
U104920,68,M,2023-04-12,26316.72
U104921,63,M,2022-09-13,5223.26
U104922,46,M,2021-11-08,13333.93
U104923,53,F,2022-09-22,21714.28
U104924,35,F,2022-06-10,30056.64
U104925,22,M,2023-07-17,29255.68
U104926,38,O,2023-08-15,8633.94
U104927,48,M,2021-04-29,25200.37
U104928,27,F,2022-04-10,15469.09
U104929,29,F,2023-11-17,23355.33
U104930,18,F,2022-06-02,21306.23
U104931,56,F,2023-11-23,4888.29
U104932,64,F,2023-09-19,19399.79
U104933,61,M,2022-12-05,23045.57
U104934,37,M,2022-03-06,14838.76
U104935,48,M,2022-04-10,13029.47
U104936,67,M,2021-10-26,2426.69
U104937,48,M,2023-06-11,20468.94
U104938,33,M,2023-05-31,16669.99
U104939,35,F,2022-07-03,7622.53
U104940,55,F,2021-08-12,12393.28
U104941,41,F,2021-12-31,16236.03
U104942,61,F,2022-02-21,10530.91
U104943,62,M,2023-09-02,15021.42
U104944,19,M,2021-08-03,1000.54
U104945,55,F,2021-04-22,25795.37
U104946,37,F,2022-05-17,15127.27
U104947,45,M,2023-01-10,6205.17
U104948,31,M,2022-02-28,500.0
U104949,37,F,2022-03-19,23233.08
U104950,35,M,2021-06-14,19464.73
U104951,20,M,2023-08-17,16685.49
U104952,58,M,2022-07-21,21909.18
U104953,25,F,2022-01-13,21887.19
U104954,37,F,2022-12-29,16555.5
U104955,28,F,2021-09-08,12966.29
U104956,26,F,2023-10-01,11662.87
U104957,37,F,2023-08-22,18367.54
U104958,65,M,2021-10-26,26176.25
U104959,67,F,2023-08-02,14176.77
U104960,37,F,2022-10-23,26811.82
U104961,44,F,2023-03-05,17985.22
U104962,69,M,2022-02-03,18045.53
U104963,30,F,2023-11-21,34240.88
U104964,67,F,2022-12-21,28221.43
U104965,23,M,2021-04-20,28428.87
U104966,29,M,2022-12-10,8619.09
U104967,35,M,2022-05-01,32537.46
U104968,19,F,2021-04-18,14342.27
U104969,60,F,2022-04-22,13180.07
U104970,62,M,2021-11-30,500.0
U104971,37,F,2021-05-16,17610.33
U104972,61,M,2022-04-13,6333.17
U104973,58,M,2021-09-16,18266.03
U104974,59,M,2022-07-28,5707.48
U104975,59,F,2021-10-04,29381.6
U104976,47,F,2022-03-20,19412.59
U104977,23,M,2023-01-07,33238.97
U104978,66,M,2022-06-09,6815.81
U104979,49,F,2023-01-12,27393.43
U104980,64,F,2022-11-12,578.3
U104981,67,F,2023-02-23,16664.6
U104982,27,F,2022-08-13,9947.02
U104983,38,F,2022-12-31,11416.35
U104984,28,M,2022-04-04,10868.03
U104985,20,F,2022-12-09,7682.27
U104986,68,M,2022-08-13,4922.49
U104987,66,M,2023-07-20,11460.59
U104988,66,M,2022-11-23,15928.23
U104989,63,M,2022-12-22,24309.55
U104990,51,F,2021-05-14,17362.8
U104991,45,O,2022-09-25,24332.32
U104992,69,F,2023-11-12,3174.59
U104993,46,M,2023-02-05,11536.24
U104994,51,F,2021-12-25,20688.04
U104995,29,F,2023-06-25,17745.53
U104996,56,M,2023-06-27,8110.6
U104997,60,F,2022-12-05,22472.55
U104998,53,F,2022-12-21,10749.81
U104999,43,M,2022-08-23,8781.09
